name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
Nicholas Graham,M,302660652,2004-05-19,Sophomore,Mason Gross School of the Arts,0,1,['AH' 'BH' 'BS'],Apartment,1,1,1,8000-11000,10000
Amanda Green,F,331378215,2000-10-15,Sophomore,School of Arts and Sciences,0,1,['TS' 'SA' 'MS'],Apartment,1,1,1,6000-8000,7000
Nicholas Rose,M,673259908,2001-04-24,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['WS' 'MS' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,6000
Ashley Miller,F,884614823,2000-08-31,Freshman,School of Arts and Sciences,0,0,['TS' 'RA' 'MZH'],Suite,1,1,1,4000-6000,6000
Makayla Smith,F,349985972,2000-11-08,Freshman,School of Arts and Sciences,0,0,['WS' 'RA' 'BS'],Suite,1,1,1,8000-11000,11000
Ashley Callahan,F,575572779,2002-12-09,Senior,School of Management and Labor Relations,0,0,['SA' 'BS' 'MRS'],Apartment,1,1,1,6000-8000,8000
Jared Fox,M,915085799,2005-04-12,Sophomore,Mason Gross School of the Arts,0,1,['BS' 'MH' 'MS'],Suite,1,1,1,4000-6000,5000
John Franklin,M,740117178,2005-04-04,Freshman,Mason Gross School of the Arts,0,1,['SA' 'JS' 'AH'],Suite,1,1,1,4000-6000,5000
Kevin Arnold,M,152468416,2001-01-21,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'SA'],Apartment,1,1,1,4000-6000,6000
Gregory Wilson,M,752461883,2004-12-22,Freshman,School of Environmental and Biological Sciences,0,0,['AH' 'BS' 'CS'],Apartment,1,1,1,8000-11000,11000
Steven Meyers,M,862595151,2002-11-19,Junior,School of Management and Labor Relations,0,0,['MS' 'NCA' 'SA'],Suite,1,1,1,6000-8000,8000
Kevin Nelson,M,948886534,2002-12-31,Sophomore,School of Arts and Sciences,0,1,['RA' 'MS' 'MZH'],Traditional Residence Hall,1,1,1,4000-6000,5000
Brooke Bender,F,912796851,2002-05-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'BS' 'RA'],Suite,1,1,1,8000-11000,11000
Alexis Sparks,F,617752113,2001-01-05,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['AH' 'BS' 'CS'],Apartment,1,1,1,4000-6000,6000
Jessica Jackson,F,943769829,2001-07-22,Freshman,Mason Gross School of the Arts,0,0,['RA' 'MS' 'NCA'],Apartment,1,1,1,4000-6000,6000
Andrea Butler,F,662842877,2005-06-04,Junior,Mason Gross School of the Arts,0,0,['SA' 'WS' 'MZH'],Suite,1,1,1,4000-6000,6000
Brandon Young,M,389230304,2002-09-10,Senior,School of Arts and Sciences,0,0,['MS' 'BS' 'NCA'],Suite,1,1,1,4000-6000,6000
Jill Huber,F,862630348,2003-11-02,Freshman,School of Arts and Sciences,0,0,['MZH' 'RA' 'BS'],Traditional Residence Hall,1,1,0,8000-11000,11000
Logan Wilson,M,259036970,2004-05-17,Sophomore,School of Arts and Sciences,0,1,['MS' 'SA' 'TS'],Apartment,1,1,1,4000-6000,5000
Justin Porter,M,884386839,2003-02-02,Freshman,School of Arts and Sciences,0,1,['MS' 'NCA' 'CS'],Apartment,1,1,1,6000-8000,7000
Thomas Johnson,M,714433645,2004-03-15,Sophomore,School of Engineering,0,0,['TS' 'NCA' 'WS'],Suite,1,0,1,8000-11000,11000
Robin Beck,F,665036329,2003-04-24,Sophomore,School of Communication and Information,0,0,['BS' 'MH' 'CS'],Apartment,1,1,1,6000-8000,8000
Christine Walker,F,361219639,2005-09-05,Freshman,School of Arts and Sciences,0,1,['MZH' 'BS' 'TS'],Apartment,1,1,1,8000-11000,10000
David Bell,M,465926021,2002-04-23,Senior,School of Management and Labor Relations,0,0,['WS' 'MZH' 'MRS'],Suite,1,1,1,8000-11000,11000
Marco Lee,M,501852055,2002-09-27,Senior,Mason Gross School of the Arts,0,0,['NCA' 'TS' 'AH'],Apartment,1,1,1,6000-8000,8000
Karen Bell,F,412549156,2002-08-14,Senior,School of Communication and Information,0,0,['CS' 'NCA' 'MS'],Suite,1,1,1,8000-11000,11000
Mrs. Brianna Owens,F,353091896,1999-11-15,Freshman,School of Management and Labor Relations,0,0,['SA' 'BS' 'WS'],Apartment,1,1,1,8000-11000,11000
Christy Cervantes,F,340652818,2001-07-02,Sophomore,School of Arts and Sciences,1,0,['SA' 'BS' 'BH'],Suite,1,1,1,8000-11000,11000
Lance French,M,425850053,2003-03-28,Junior,School of Arts and Sciences,0,0,['AH' 'JS' 'BS'],Apartment,1,0,1,6000-8000,8000
Erica Petersen,F,139921372,2004-12-10,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,11000
Grant Thompson,M,526803371,2002-10-23,Junior,School of Environmental and Biological Sciences,0,1,['MS' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,5000
Andre Walsh,M,805570915,2004-10-29,Freshman,Mason Gross School of the Arts,0,0,['BS' 'MRS' 'MS'],Suite,1,1,1,8000-11000,11000
Rhonda Anderson,F,996936974,2001-03-23,Freshman,School of Engineering,0,0,['MH' 'BS' 'SA'],Suite,1,0,1,8000-11000,11000
Dominique Clark,F,359277608,2002-04-25,Freshman,School of Engineering,0,0,['SA' 'WS' 'BS'],Suite,1,1,1,8000-11000,11000
Sara Cohen,F,643527942,2000-03-15,Freshman,Mason Gross School of the Arts,0,0,['MH' 'RA' 'CS'],Traditional Residence Hall,1,1,1,4000-6000,6000
Andrea Smith,F,296912129,2002-05-16,Freshman,School of Engineering,0,0,['JS' 'NCA' 'RA'],Apartment,1,1,1,6000-8000,8000
James Randall,M,310724901,2004-01-14,Junior,School of Communication and Information,0,0,['MH' 'NCA' 'BS'],Suite,1,1,1,4000-6000,6000
Breanna Taylor DVM,F,918435486,1999-11-15,Senior,School of Engineering,0,1,['NCA' 'WS' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,7000
Katherine Mccarthy,F,936346949,2001-07-22,Junior,Mason Gross School of the Arts,0,0,['SA' 'BH' 'MS'],Traditional Residence Hall,1,1,1,4000-6000,6000
Robert Perry,M,864548416,2004-02-26,Sophomore,School of Arts and Sciences,1,0,['NCA' 'BS' 'RA'],Apartment,1,1,1,8000-11000,11000
Kayla Russell,F,156670884,2001-04-16,Freshman,Mason Gross School of the Arts,0,1,['MRS' 'BH' 'MH'],Suite,1,1,1,4000-6000,5000
Kathleen Bray,F,967954949,2004-04-16,Sophomore,School of Engineering,0,1,['SA' 'BS' 'MRS'],Traditional Residence Hall,1,1,1,4000-6000,5000
Brad Hernandez,M,513625837,2000-12-17,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'NCA' 'MZH'],Suite,1,1,1,4000-6000,6000
Jeremy Frye,M,880225106,2000-11-29,Sophomore,School of Communication and Information,0,0,['MS' 'NCA' 'MZH'],Suite,1,1,1,8000-11000,11000
Timothy Hernandez,M,630590954,2004-08-21,Freshman,School of Social Work,0,0,['CS' 'MRS' 'SA'],Suite,1,1,1,8000-11000,11000
Joseph Clark,M,776557793,2004-09-04,Junior,School of Communication and Information,0,1,['SA' 'MRS' 'NCA'],Apartment,1,0,1,8000-11000,10000
Meghan Smith,F,759719033,2004-04-06,Freshman,Mason Gross School of the Arts,0,0,['BS' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,11000
Richard Kelly,M,404431248,1999-10-19,Sophomore,Mason Gross School of the Arts,0,1,['TS' 'NCA' 'MH'],Apartment,1,1,1,4000-6000,5000
Kimberly Lopez,F,614590313,2001-02-17,Freshman,School of Communication and Information,0,0,['TS' 'MH' 'RA'],Suite,1,1,1,4000-6000,6000
Terry Smith,F,976599301,2005-06-14,Freshman,School of Arts and Sciences,0,0,['JS' 'RA' 'NCA'],Suite,1,0,1,6000-8000,8000
David Martin,M,834030456,2004-10-23,Senior,School of Arts and Sciences,0,0,['RA' 'SA' 'CS'],Traditional Residence Hall,1,1,1,4000-6000,6000
Keith Coleman,M,521548608,2002-07-03,Freshman,School of Management and Labor Relations,0,1,['MS' 'RA' 'WS'],Apartment,1,1,1,6000-8000,7000
John Evans,M,948441384,2003-04-22,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['SA' 'NCA' 'MZH'],Traditional Residence Hall,1,0,1,4000-6000,6000
James Rasmussen,M,609592576,2003-09-05,Junior,School of Arts and Sciences,0,0,['MZH' 'BS' 'TS'],Suite,1,1,1,8000-11000,11000
Anthony Foster,M,673902129,2004-08-05,Sophomore,School of Communication and Information,1,0,['BS' 'NCA' 'MZH'],Suite,1,1,1,4000-6000,6000
Christopher Wilson,M,830400297,2003-08-24,Junior,School of Communication and Information,0,1,['RA' 'MRS' 'AH'],Apartment,1,1,1,8000-11000,10000
Brian Hill MD,M,520188830,2001-12-06,Junior,Mason Gross School of the Arts,0,0,['BS' 'MZH' 'RA'],Traditional Residence Hall,1,0,1,8000-11000,11000
Tanya Farrell,F,721453106,2000-09-28,Senior,School of Social Work,0,0,['BH' 'CS' 'RA'],Apartment,1,1,1,4000-6000,6000
Kirk Rios,M,113391288,1999-10-13,Freshman,School of Arts and Sciences,0,1,['NCA' 'RA' 'TS'],Suite,1,1,1,4000-6000,5000
Cynthia Simpson,F,734475529,2004-11-18,Junior,School of Engineering,0,0,['AH' 'RA' 'SA'],Apartment,1,1,1,4000-6000,6000
Ashley Shaffer,F,833358445,2002-11-21,Junior,School of Management and Labor Relations,0,0,['CS' 'JS' 'BS'],Apartment,1,1,1,4000-6000,6000
Colleen Gutierrez,F,210193286,2005-07-11,Freshman,School of Social Work,0,1,['MZH' 'BH' 'RA'],Apartment,1,1,1,4000-6000,5000
Kelli Reyes,F,634775911,2003-04-04,Sophomore,Mason Gross School of the Arts,0,0,['NCA' 'TS' 'RA'],Traditional Residence Hall,1,1,1,4000-6000,6000
Julie Ramirez,F,327855532,2001-09-10,Freshman,School of Social Work,1,0,['MS' 'NCA' 'BS'],Apartment,1,1,1,4000-6000,6000
Christina Ramos,F,270878799,2002-02-27,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'RA'],Suite,1,1,1,8000-11000,11000
George Holmes,M,875013764,2004-04-03,Junior,School of Arts and Sciences,1,1,['MZH' 'SA' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,10000
Charles Hopkins,M,375028554,2000-10-13,Junior,School of Arts and Sciences,0,0,['BS' 'WS' 'MS'],Suite,1,0,1,4000-6000,6000
Kristen Hoffman,F,867791802,2005-09-16,Freshman,School of Arts and Sciences,0,1,['MH' 'SA' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,10000
Shannon Hernandez,F,370170554,2002-12-07,Freshman,School of Arts and Sciences,0,0,['MS' 'AH' 'JS'],Suite,1,1,1,8000-11000,11000
Brent Brooks,M,682710220,2004-01-01,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['MS' 'BS' 'SA'],Apartment,1,1,1,6000-8000,8000
Michael Anderson,M,448359552,2001-12-21,Freshman,School of Management and Labor Relations,0,0,['BS' 'RA' 'MS'],Suite,1,1,1,4000-6000,6000
Jay Maxwell,M,302867559,2001-08-22,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['MS' 'MH' 'BS'],Apartment,1,1,1,4000-6000,6000
Adam Castaneda,M,663870301,2002-02-28,Freshman,School of Communication and Information,0,0,['TS' 'MS' 'RA'],Apartment,1,1,1,8000-11000,11000
Gary Peterson,M,500619242,2005-01-27,Freshman,School of Communication and Information,0,0,['MZH' 'BS' 'SA'],Suite,1,1,1,8000-11000,11000
Bob Colon,M,649553258,2000-11-12,Senior,Mason Gross School of the Arts,0,1,['SA' 'BS' 'RA'],Apartment,1,1,1,6000-8000,7000
Michael Oconnor,M,576491248,2002-03-26,Freshman,School of Arts and Sciences,0,0,['AH' 'CS' 'NCA'],Suite,1,1,1,6000-8000,8000
Melissa Miller,F,813897973,2003-02-06,Sophomore,School of Arts and Sciences,0,1,['RA' 'SA' 'JS'],Suite,1,1,1,4000-6000,5000
Jeffrey Scott,M,795961991,1999-10-05,Freshman,School of Management and Labor Relations,0,1,['TS' 'MS' 'BH'],Apartment,1,1,0,8000-11000,10000
Amber Kennedy,F,229281676,2000-04-24,Sophomore,School of Engineering,0,0,['NCA' 'MZH' 'MS'],Suite,1,1,1,4000-6000,6000
Sheila Rivera,F,622197614,2004-07-26,Sophomore,School of Arts and Sciences,0,0,['WS' 'SA' 'AH'],Apartment,1,1,1,4000-6000,6000
Lisa Gomez,F,858498231,2000-09-03,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['BH' 'MZH' 'MRS'],Suite,1,1,1,4000-6000,6000
Christina Nunez,F,235519968,2005-04-14,Freshman,School of Management and Labor Relations,0,0,['BS' 'RA' 'MRS'],Suite,1,1,1,4000-6000,6000
Gina Arnold,F,752192060,2002-07-08,Junior,School of Arts and Sciences,0,0,['RA' 'BS' 'AH'],Traditional Residence Hall,1,1,1,4000-6000,6000
Jeremy Thompson,M,806745820,2002-07-08,Freshman,School of Management and Labor Relations,0,0,['RA' 'BS' 'JS'],Traditional Residence Hall,1,0,1,4000-6000,6000
Michael Mcdowell,M,132857599,2004-06-18,Freshman,School of Arts and Sciences,0,1,['JS' 'BS' 'MZH'],Apartment,1,1,1,6000-8000,7000
John Thomas,M,642045650,2000-08-19,Junior,School of Arts and Sciences,0,1,['MZH' 'MH' 'BS'],Apartment,1,1,1,4000-6000,5000
Brendan Alvarez,M,646154445,2000-06-24,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0,['WS' 'TS' 'MRS'],Suite,1,1,1,8000-11000,11000
Amanda Brown,F,866322489,2004-02-07,Junior,School of Environmental and Biological Sciences,0,0,['MS' 'SA' 'AH'],Suite,1,1,1,6000-8000,8000
Jason Miller,M,784696168,2003-05-05,Sophomore,Mason Gross School of the Arts,0,1,['NCA' 'RA' 'BH'],Suite,1,1,1,4000-6000,5000
Brandon Bailey,M,610667595,2005-03-22,Junior,School of Social Work,0,1,['RA' 'NCA' 'BS'],Suite,1,1,1,8000-11000,10000
Michele Quinn,F,748080587,2004-11-30,Freshman,Mason Gross School of the Arts,0,0,['BS' 'AH' 'TS'],Suite,1,1,1,8000-11000,11000
Mary Hood,F,395080343,2003-09-19,Sophomore,School of Management and Labor Relations,0,0,['MS' 'CS' 'BS'],Traditional Residence Hall,1,1,0,4000-6000,6000
Laurie Gonzalez,F,106807093,2001-06-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'RA' 'BS'],Suite,1,1,1,4000-6000,6000
Renee Sanchez,F,610927850,2004-08-14,Senior,School of Arts and Sciences,0,0,['MH' 'RA' 'SA'],Suite,1,1,1,4000-6000,6000
David Carter,M,119272592,2002-01-14,Freshman,School of Arts and Sciences,0,0,['RA' 'TS' 'SA'],Apartment,1,0,1,8000-11000,11000
Judith Bradley,F,654813841,2001-09-26,Sophomore,School of Arts and Sciences,0,1,['JS' 'TS' 'SA'],Apartment,1,1,1,4000-6000,5000
Nicole Stone,F,852467166,2000-04-07,Sophomore,School of Arts and Sciences,0,0,['BS' 'TS' 'RA'],Suite,1,1,1,4000-6000,6000
Patricia Martinez DVM,F,328694859,2002-10-23,Sophomore,Mason Gross School of the Arts,0,0,['MH' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,11000
Annette Booth,F,196821642,2004-05-21,Freshman,School of Environmental and Biological Sciences,0,1,['BS' 'MRS' 'RA'],Suite,1,1,1,4000-6000,5000
Eric Smith,M,660609796,1999-10-25,Senior,School of Arts and Sciences,0,0,['MH' 'BS' 'AH'],Apartment,1,1,1,4000-6000,6000
Denise Cain,F,189378285,2002-03-07,Junior,School of Arts and Sciences,0,1,['BS' 'WS' 'SA'],Suite,1,0,1,4000-6000,5000
Stephen Johnson,M,376189369,2003-01-03,Freshman,School of Communication and Information,0,0,['MRS' 'RA' 'SA'],Traditional Residence Hall,1,1,1,4000-6000,6000
Tim Li,M,454322096,2004-10-22,Sophomore,School of Arts and Sciences,0,1,['MZH' 'BS' 'MS'],Apartment,1,1,1,4000-6000,5000
Bobby Murray,M,161946772,2002-04-04,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1,['MRS' 'SA' 'BS'],Apartment,1,1,1,6000-8000,7000
Margaret Mendoza,F,332963714,2002-06-29,Freshman,School of Environmental and Biological Sciences,0,0,['BS' 'SA' 'NCA'],Suite,1,1,1,4000-6000,6000
Jack Wyatt,M,201990208,2002-10-29,Sophomore,School of Arts and Sciences,0,0,['NCA' 'BS' 'RA'],Apartment,1,1,1,4000-6000,6000
Andrew Irwin,M,432614709,2002-09-05,Freshman,School of Arts and Sciences,0,0,['BS' 'NCA' 'TS'],Suite,1,1,1,4000-6000,6000
Charles Johnson,M,496062906,2000-08-26,Junior,School of Communication and Information,0,0,['AH' 'BH' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,6000
Stephen Jackson,M,802206559,2001-04-07,Freshman,School of Communication and Information,0,0,['SA' 'MZH' 'CS'],Apartment,1,0,0,6000-8000,8000
Kristin Kelley,F,171457017,2001-02-02,Senior,School of Communication and Information,0,0,['RA' 'NCA' 'BS'],Suite,1,1,1,4000-6000,6000
Nicole Hooper,F,493345643,2004-08-01,Sophomore,School of Arts and Sciences,0,0,['AH' 'MZH' 'SA'],Apartment,1,1,1,6000-8000,8000
Lisa Moran,F,999813705,2004-06-29,Freshman,School of Arts and Sciences,0,0,['TS' 'MS' 'JS'],Apartment,1,1,1,8000-11000,11000
Tyler Rogers,M,928223917,2003-12-10,Senior,School of Arts and Sciences,0,0,['SA' 'WS' 'BH'],Traditional Residence Hall,1,1,1,4000-6000,6000
Martin Tyler,M,681224182,2004-12-04,Freshman,School of Engineering,0,0,['MRS' 'BH' 'SA'],Suite,1,1,1,6000-8000,8000
Alicia Valentine,F,148539186,2001-01-03,Senior,School of Arts and Sciences,0,0,['MZH' 'SA' 'WS'],Apartment,1,1,1,4000-6000,6000
Jennifer Lee,F,237023828,2003-01-01,Junior,School of Communication and Information,0,0,['NCA' 'JS' 'BS'],Apartment,1,1,1,4000-6000,6000
Michelle Powers,F,178918608,2004-06-20,Freshman,School of Arts and Sciences,0,0,['MS' 'JS' 'WS'],Suite,1,1,1,4000-6000,6000
Norman Pham,M,958159761,2001-03-17,Junior,School of Arts and Sciences,0,1,['WS' 'BS' 'SA'],Traditional Residence Hall,1,1,1,6000-8000,7000
Michael Huang,M,225615950,2004-09-14,Sophomore,School of Communication and Information,0,0,['SA' 'BS' 'WS'],Traditional Residence Hall,1,0,1,4000-6000,6000
Eric Odom,M,176937564,2005-07-04,Junior,School of Arts and Sciences,0,1,['SA' 'MRS' 'CS'],Suite,1,1,1,4000-6000,5000
Mr. Erik Burgess DVM,M,717409306,2002-04-22,Senior,School of Arts and Sciences,0,0,['MS' 'MH' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,8000
John Burke,M,648684067,2003-12-06,Freshman,School of Environmental and Biological Sciences,0,0,['MS' 'MRS' 'NCA'],Suite,1,1,1,6000-8000,8000
Christopher Wagner,M,211372082,2002-12-03,Junior,School of Arts and Sciences,0,1,['MS' 'MZH' 'RA'],Apartment,1,1,1,8000-11000,10000
Nicole Patel,F,552994376,2005-01-06,Freshman,School of Arts and Sciences,0,1,['MRS' 'NCA' 'MZH'],Suite,1,1,1,6000-8000,7000
Victoria Jones,F,762862756,2004-06-21,Senior,School of Arts and Sciences,0,1,['CS' 'AH' 'BS'],Apartment,1,1,1,8000-11000,10000
Claudia Greer,F,941438216,2002-01-19,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0,['RA' 'BS' 'SA'],Suite,1,1,1,4000-6000,6000
Jason Walker,M,778537562,2003-06-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['BS' 'JS' 'NCA'],Traditional Residence Hall,1,0,1,4000-6000,6000
William Browning,M,181072778,2004-11-20,Senior,School of Arts and Sciences,0,0,['RA' 'WS' 'NCA'],Apartment,1,1,1,4000-6000,6000
Lori Williams,F,826871338,2001-03-10,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'MZH'],Apartment,1,1,1,8000-11000,10000
Stephen Woods,M,169087778,2004-12-03,Freshman,School of Engineering,1,0,['MH' 'BH' 'BS'],Suite,1,1,1,6000-8000,8000
Derrick Doyle,M,355513051,2005-04-11,Junior,Mason Gross School of the Arts,0,0,['NCA' 'BS' 'AH'],Apartment,1,1,1,8000-11000,11000
Kristin Chapman,F,668065864,2003-12-23,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'SA' 'WS'],Traditional Residence Hall,1,0,1,4000-6000,6000
Crystal Martin,F,181540181,2002-05-20,Freshman,School of Engineering,0,1,['MS' 'SA' 'RA'],Apartment,1,1,1,4000-6000,5000
Tiffany Gray,F,343798634,2003-02-07,Sophomore,School of Arts and Sciences,0,0,['WS' 'NCA' 'SA'],Suite,1,1,1,4000-6000,6000
Randy Smith,M,442645571,2001-06-28,Junior,School of Environmental and Biological Sciences,0,0,['CS' 'MS' 'BS'],Suite,1,1,1,4000-6000,6000
Hannah Powell,F,501940937,2003-06-01,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'AH'],Traditional Residence Hall,1,0,1,8000-11000,11000
Nicholas Perez,M,767041363,2004-02-27,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BH' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,11000
Carrie Anderson,F,277369910,2000-09-17,Sophomore,School of Social Work,0,0,['BS' 'CS' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,6000
Lisa Pennington,F,419422011,2005-02-06,Junior,School of Arts and Sciences,0,1,['AH' 'BS' 'SA'],Apartment,1,1,1,4000-6000,5000
Lisa Lewis,F,844266374,1999-11-21,Sophomore,School of Arts and Sciences,0,0,['BS' 'SA' 'NCA'],Apartment,1,1,1,8000-11000,11000
Christian Mcintyre,M,917519973,2002-01-30,Freshman,School of Social Work,0,0,['NCA' 'MZH' 'BS'],Apartment,1,1,1,4000-6000,6000
Thomas Mack,M,634020014,2005-09-19,Sophomore,Mason Gross School of the Arts,0,0,['MH' 'MS' 'BS'],Suite,1,1,1,8000-11000,11000
Monica Miller,F,588539297,2002-08-11,Freshman,Mason Gross School of the Arts,0,0,['NCA' 'AH' 'JS'],Apartment,1,1,1,8000-11000,11000
Gregory Lee,M,810532524,2004-06-26,Freshman,School of Arts and Sciences,0,0,['RA' 'WS' 'AH'],Apartment,1,1,1,8000-11000,11000
Rachel Adkins,F,831499374,2003-01-02,Freshman,School of Arts and Sciences,0,0,['SA' 'WS' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,8000
Cynthia Jones,F,237800767,2002-09-02,Senior,School of Arts and Sciences,0,0,['MRS' 'CS' 'NCA'],Suite,1,0,1,6000-8000,8000
Barbara Mcdonald,F,830621314,2003-08-04,Sophomore,School of Communication and Information,0,0,['BS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,11000
Cathy Harvey,F,385293661,2005-03-10,Freshman,School of Arts and Sciences,0,1,['BS' 'MH' 'MZH'],Suite,1,1,1,4000-6000,5000
Emily Burnett,F,946278517,2004-07-21,Junior,Rutgers Business School–Newark and New Brunswick,0,0,['NCA' 'RA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,6000
Courtney Frazier,F,844779472,2004-06-15,Sophomore,School of Arts and Sciences,0,0,['MH' 'JS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,11000
Dawn Ruiz,F,329153772,1999-11-12,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0,['BS' 'RA' 'JS'],Apartment,1,1,1,4000-6000,6000
Austin Wilson,M,285743673,1999-12-26,Senior,School of Social Work,0,1,['NCA' 'SA' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,10000
Jason Torres,M,330351299,2001-11-22,Freshman,School of Arts and Sciences,0,1,['BS' 'TS' 'JS'],Apartment,1,1,1,8000-11000,10000
Stephen Moore,M,938995587,2002-04-06,Freshman,Rutgers Business School–Newark and New Brunswick,0,0,['RA' 'BS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,11000
Mary Chambers,F,553385208,2003-02-27,Freshman,School of Arts and Sciences,0,0,['RA' 'SA' 'NCA'],Suite,1,1,1,8000-11000,11000
Brittany Bird,F,840243356,1999-12-19,Sophomore,School of Communication and Information,0,1,['AH' 'BH' 'MS'],Suite,1,1,1,6000-8000,7000
Gerald Myers,M,823257747,2000-12-26,Freshman,School of Arts and Sciences,0,0,['BS' 'RA' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,6000
Jacob Kane,M,588777715,2004-01-24,Freshman,School of Arts and Sciences,0,1,['MH' 'CS' 'BS'],Apartment,1,1,1,4000-6000,5000
Andrew Krause,M,833016450,2004-01-14,Sophomore,School of Arts and Sciences,0,0,['MZH' 'NCA' 'TS'],Suite,1,1,1,4000-6000,6000
Marcus Garcia,M,793184729,2004-09-19,Junior,School of Arts and Sciences,0,0,['BH' 'MZH' 'RA'],Apartment,1,1,1,4000-6000,6000
