name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Samuel Jackson,M,503103737,2003-08-20,Freshman,School of Arts and Sciences,0,0
Steven Harris,M,237591994,2000-05-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Joel Chase,M,220955417,2002-05-18,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Allen Nguyen,M,252230520,2003-12-27,Junior,School of Arts and Sciences,0,0
Mercedes King,F,984110967,2001-11-11,Junior,School of Arts and Sciences,0,0
Jennifer Cole,F,534762190,2004-09-08,Sophomore,School of Communication and Information,0,1
Michael David,M,474398783,2002-04-13,Senior,Mason Gross School of the Arts,0,0
Keith Quinn,M,205714974,2003-01-23,Sophomore,School of Arts and Sciences,0,0
Tyrone Stone,M,859955714,2004-11-11,Sophomore,Mason Gross School of the Arts,0,0
Katie Sharp,F,565333594,2002-11-26,Senior,School of Arts and Sciences,0,0
Luis Scott,M,792782842,2002-09-29,Freshman,School of Communication and Information,0,0
Shawn Campbell,M,106812310,2002-04-30,Junior,School of Management and Labor Relations,0,0
Chloe Barnes,F,130881494,2002-01-30,Freshman,School of Arts and Sciences,0,0
Kelli Roberts,F,567740331,2000-05-29,Freshman,School of Arts and Sciences,0,1
Tammy Morris,F,740789230,2001-01-18,Sophomore,School of Arts and Sciences,0,1
James Shannon,M,835921092,2000-10-13,Senior,School of Arts and Sciences,0,1
Terri Hicks,F,920592786,1999-10-22,Sophomore,School of Communication and Information,0,0
Jamie Edwards,F,891140397,1999-10-04,Freshman,School of Arts and Sciences,0,0
Anne Martin,F,875731747,2001-01-11,Freshman,School of Arts and Sciences,0,1
Amanda Terrell,F,739230964,2001-12-11,Sophomore,School of Arts and Sciences,0,1
Kimberly Bell,F,835222966,2005-08-02,Senior,Mason Gross School of the Arts,0,1
Matthew Hardy,M,528635100,2005-05-26,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Molly Phillips,F,683690701,2004-09-22,Junior,School of Arts and Sciences,0,0
Kimberly Riggs,F,531479092,2004-07-22,Freshman,Mason Gross School of the Arts,0,0
Lisa Lee,F,423370171,2002-07-14,Junior,Mason Gross School of the Arts,0,1
Thomas Lynch,M,778654584,2004-08-17,Freshman,School of Arts and Sciences,0,1
Robert Richards,M,484943972,2005-07-04,Sophomore,School of Arts and Sciences,0,0
Nicole Hansen,F,579882632,2001-05-26,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Brittany Odonnell,F,129580468,2000-07-19,Freshman,School of Arts and Sciences,0,0
Rebekah Brown,F,969369898,2005-05-14,Sophomore,School of Arts and Sciences,0,0
Ryan Benitez,M,455216371,2004-09-01,Freshman,School of Management and Labor Relations,0,1
Brian Ramirez,M,549481213,2004-09-02,Freshman,School of Arts and Sciences,0,0
Jason Petersen,M,192728189,2000-08-09,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Dillon Fernandez,M,920866971,2002-07-26,Sophomore,School of Arts and Sciences,0,0
Cindy Walters,F,302406387,2004-11-06,Senior,School of Social Work,0,0
Aaron Johnson,M,857834842,2003-08-01,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Barbara Hurley MD,F,743625790,2001-12-28,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Brian Mora,M,629216421,2002-03-03,Sophomore,School of Arts and Sciences,0,1
Emily Sherman,F,247264161,2000-10-16,Sophomore,School of Management and Labor Relations,0,0
Gregory Kelly,M,399741583,2005-01-30,Freshman,School of Arts and Sciences,0,1
Kelly Jensen,F,630635815,2003-02-21,Sophomore,School of Arts and Sciences,0,0
Becky Brock,F,590654803,2002-07-05,Junior,School of Social Work,0,0
Ronald Bullock,M,564220990,2001-06-26,Junior,School of Arts and Sciences,0,0
Todd Hart,M,478033088,2002-12-04,Freshman,School of Arts and Sciences,0,1
Mr. Bradley Peterson,M,187599258,2003-09-15,Junior,School of Social Work,0,0
Michael Gonzalez,M,523722060,2000-07-31,Freshman,School of Communication and Information,0,0
Karen Brooks DVM,F,939597513,1999-10-01,Junior,Rutgers Business School–Newark and New Brunswick,0,0
William Stephens,M,339573259,2001-08-14,Sophomore,School of Arts and Sciences,0,1
David Richard,M,362754054,2003-08-10,Freshman,School of Communication and Information,0,1
Willie Hicks,M,519088330,2002-12-02,Junior,School of Arts and Sciences,0,0
Morgan Murray,F,593973328,2004-08-14,Senior,School of Arts and Sciences,0,0
Amy Smith,F,851900623,2000-03-31,Sophomore,School of Arts and Sciences,0,1
Michelle Sanchez,F,928795114,2001-04-15,Freshman,School of Engineering,0,1
Marcia Fernandez,F,256415817,2000-04-06,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Heather Foster,F,939170043,2000-06-28,Freshman,School of Arts and Sciences,0,0
Kevin Wong,M,592380844,2004-04-20,Freshman,Mason Gross School of the Arts,0,1
Cathy Wolf,F,674545214,2001-05-10,Senior,Mason Gross School of the Arts,0,1
Kevin Miller,M,490154556,2001-11-28,Sophomore,School of Arts and Sciences,0,1
Mr. Jason Stewart,M,875646345,2005-03-26,Freshman,School of Social Work,0,0
Tracey Owens,F,510740704,2001-08-15,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Kristy Friedman,F,863500865,2001-07-13,Junior,School of Communication and Information,0,0
Sheila Wilson,F,915423959,2003-07-18,Junior,Mason Gross School of the Arts,0,0
Todd Chaney,M,904936757,2001-03-16,Sophomore,School of Arts and Sciences,1,1
Robert Mack,M,189550752,2004-04-10,Freshman,Mason Gross School of the Arts,0,0
Adam Weaver,M,623955948,2004-07-30,Sophomore,School of Communication and Information,0,0
Scott Santos,M,738633005,2000-07-20,Junior,School of Arts and Sciences,0,0
Brian Orr,M,384227356,2004-01-24,Freshman,School of Management and Labor Relations,0,0
Bryan Baker,M,233454033,2000-06-02,Sophomore,School of Arts and Sciences,0,0
Dennis Pruitt,M,747247570,2000-09-05,Sophomore,School of Social Work,0,0
John Lewis,M,917776069,2003-08-03,Freshman,School of Communication and Information,0,0
Jessica White,F,134137083,2002-05-08,Freshman,School of Arts and Sciences,0,0
Dr. Ashley Bailey,F,698459360,2000-07-28,Junior,School of Communication and Information,0,1
Matthew Hines,M,160728126,2003-12-04,Sophomore,School of Environmental and Biological Sciences,0,1
Dawn Haynes,F,894941817,2002-05-11,Freshman,School of Environmental and Biological Sciences,0,1
Latoya Cooper,F,846614720,2001-05-25,Junior,School of Communication and Information,0,1
Linda Savage,F,253112838,2002-12-16,Freshman,School of Arts and Sciences,0,0
Tony Andrade,M,393392885,2001-09-30,Sophomore,School of Management and Labor Relations,0,0
Kenneth Sandoval,M,274157993,2002-12-31,Sophomore,Mason Gross School of the Arts,0,0
Michelle Smith,F,477293894,2001-04-24,Junior,Mason Gross School of the Arts,0,1
Robert Cooper,M,116062893,2001-06-28,Sophomore,School of Arts and Sciences,0,0
Samantha King,F,390765270,2004-12-30,Junior,School of Management and Labor Relations,0,0
Joe Fischer,M,388429709,2004-03-02,Freshman,School of Arts and Sciences,0,1
Andrea Barrera,F,826895646,2000-12-19,Junior,School of Communication and Information,0,1
Nichole Scott,F,788250957,2000-04-19,Freshman,School of Arts and Sciences,0,0
Allison Suarez,F,906034388,2005-09-03,Senior,School of Communication and Information,0,1
Kelsey Ferguson,F,614091029,2001-04-06,Sophomore,School of Arts and Sciences,0,1
Terri Kelly,F,100734161,2001-09-21,Freshman,School of Arts and Sciences,0,0
Bianca Massey,F,173507842,2004-11-01,Senior,School of Engineering,0,0
Aaron Rodriguez,M,404103070,2005-03-19,Freshman,School of Management and Labor Relations,1,0
Brittany Irwin,F,684172934,2004-11-22,Freshman,Mason Gross School of the Arts,0,0
Willie Robertson,M,663869808,2001-03-22,Senior,School of Arts and Sciences,0,0
Timothy Young,M,606711206,2002-09-10,Junior,School of Engineering,0,1
Emily Martin PhD,F,168490662,2001-06-07,Junior,School of Arts and Sciences,0,0
Andrew Wagner,M,602301642,2003-08-14,Freshman,School of Arts and Sciences,0,1
Patrick Cox,M,950265221,1999-11-06,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Douglas Christensen,M,792577595,2000-10-26,Freshman,School of Social Work,0,1
Tara Austin,F,411481796,2001-06-29,Freshman,School of Arts and Sciences,0,0
Robert Klein,M,359376843,2005-06-08,Junior,School of Engineering,0,0
Matthew Maddox,M,192459766,2001-05-09,Sophomore,School of Arts and Sciences,0,0
Carolyn Castro,F,581210130,2005-02-16,Sophomore,School of Arts and Sciences,0,1
Rachel Fletcher,F,977251829,2004-10-13,Senior,School of Arts and Sciences,0,0
Samantha West,F,950589988,2003-09-01,Freshman,Mason Gross School of the Arts,0,1
Alyssa Ayala,F,654323944,2002-08-20,Sophomore,School of Arts and Sciences,0,0
Kyle Hernandez,M,380906106,2003-09-12,Freshman,School of Arts and Sciences,0,0
Madison Hebert,F,773593684,2004-07-24,Junior,School of Arts and Sciences,0,1
Benjamin Palmer,M,499489169,2005-06-07,Freshman,School of Arts and Sciences,1,1
Nicholas Bender,M,608699675,2000-07-11,Senior,School of Arts and Sciences,0,0
Elizabeth Rios,F,481401657,2003-01-23,Freshman,School of Arts and Sciences,1,0
Shelly Walker,F,706693531,2004-01-11,Sophomore,School of Communication and Information,0,0
Lauren Miller,F,269968504,2003-07-27,Freshman,School of Arts and Sciences,1,1
Melissa Wilson,F,557315057,2003-05-29,Sophomore,School of Environmental and Biological Sciences,0,0
Brandi Morris,F,121964165,2001-06-05,Junior,Mason Gross School of the Arts,0,1
Brandon Cain,M,879460416,2005-02-09,Freshman,School of Arts and Sciences,0,0
Allison Valencia,F,193158145,2002-02-04,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Veronica Price,F,481435739,2003-08-26,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Mike Johnson,M,109020212,2003-03-29,Sophomore,School of Environmental and Biological Sciences,0,0
Carolyn Hanna,F,787357984,2004-06-22,Sophomore,School of Social Work,0,0
Alyssa Reilly,F,616911481,2003-01-25,Freshman,School of Communication and Information,0,0
Kathryn Warren,F,984464762,2004-01-21,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Chris Campbell,M,202169454,2004-09-02,Sophomore,School of Communication and Information,0,1
Janet Clayton,F,234693055,2004-05-27,Junior,School of Management and Labor Relations,0,1
Suzanne Moran,F,817918494,2002-06-13,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Maria Powers,F,830038410,2002-08-15,Senior,School of Arts and Sciences,0,0
Lisa Craig,F,164409171,2003-01-06,Senior,Mason Gross School of the Arts,0,0
Maria Miller,F,340168892,2002-08-11,Sophomore,School of Arts and Sciences,0,1
Jessica Wade,F,770488491,2003-10-27,Freshman,School of Arts and Sciences,0,0
Mike Murphy,M,521138758,2004-06-01,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Peter Chapman,M,847236365,2001-04-30,Junior,School of Environmental and Biological Sciences,0,1
Eugene Woodard,M,370103283,2002-01-19,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Jose Johnson,M,585525502,2003-07-18,Sophomore,School of Communication and Information,0,0
Anthony Mahoney,M,419258868,2001-04-12,Freshman,School of Arts and Sciences,0,0
Jesus Flores,M,633904611,2004-04-19,Senior,School of Arts and Sciences,0,0
Gina Mata,F,103887896,2000-05-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Kathleen Brown,F,431718503,2004-06-26,Junior,School of Social Work,0,0
Sabrina Lopez,F,256185832,2002-01-06,Freshman,School of Arts and Sciences,0,0
Rachel Parker,F,733403496,2000-06-28,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Angela Smith,F,987003613,2004-12-12,Sophomore,School of Engineering,0,0
Ruben Johnson,M,528625971,2002-09-29,Freshman,School of Arts and Sciences,0,1
Zachary Smith,M,448486455,2000-07-02,Freshman,School of Environmental and Biological Sciences,0,0
Jason Lopez,M,534254570,2005-08-10,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Pamela Mann,F,260154930,2002-05-29,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Jill Lee,F,973570018,2002-04-01,Freshman,School of Engineering,0,0
Jesus Scott,M,632637720,2004-02-09,Freshman,School of Arts and Sciences,0,0
Kara Lambert,F,517043281,2004-12-12,Junior,School of Management and Labor Relations,0,0
Nicholas Cook,M,844927175,2003-10-24,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Maria Arias,F,169716479,2005-04-18,Freshman,School of Arts and Sciences,0,1
Tony Callahan,M,309529909,2005-03-13,Sophomore,Mason Gross School of the Arts,0,0
Gary Morris,M,772236253,1999-10-26,Sophomore,School of Environmental and Biological Sciences,0,1
Lance Rogers,M,325071046,2002-02-25,Freshman,School of Arts and Sciences,0,0
Edward Mitchell,M,747586089,2001-08-10,Sophomore,School of Engineering,1,0
Jennifer Rice,F,804779853,2005-01-17,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Michael Gates,M,840906857,2002-09-01,Sophomore,School of Management and Labor Relations,0,1
Gary Anderson,M,872256739,1999-11-01,Freshman,School of Arts and Sciences,0,0
Aaron Beasley,M,179538372,2001-11-14,Freshman,School of Management and Labor Relations,0,1
Joshua Wilson,M,548627114,2001-10-04,Freshman,School of Engineering,0,0
Chelsea Shelton,F,124409336,2002-05-08,Freshman,School of Arts and Sciences,0,0
Walter Mosley,M,349784665,2002-11-11,Sophomore,School of Communication and Information,0,0
Debra Harrington,F,880854875,2002-01-24,Senior,Mason Gross School of the Arts,0,1
Wesley King,M,991502254,2005-04-20,Freshman,School of Arts and Sciences,0,1
Alicia Thomas,F,615292747,2002-11-06,Junior,School of Social Work,0,1
Lisa Burch,F,146737893,2004-05-17,Freshman,School of Communication and Information,1,0
April Garcia,F,832296715,2000-02-07,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Alejandra Green,F,998234262,2003-12-02,Freshman,School of Environmental and Biological Sciences,0,1
Cory Hernandez,M,493936868,2005-05-24,Junior,School of Environmental and Biological Sciences,0,1
Madison Dixon,F,753403239,2004-08-02,Freshman,School of Arts and Sciences,0,0
Michael Evans,M,496464646,2001-08-21,Freshman,School of Management and Labor Relations,0,0
Priscilla Hess,F,293108231,2002-10-29,Junior,Mason Gross School of the Arts,0,0
Roy Smith,M,830188530,2000-08-06,Freshman,School of Arts and Sciences,0,0
Kimberly Campbell,F,599815584,2003-02-01,Freshman,School of Engineering,0,0
Kimberly Mendez,F,396726400,2000-07-19,Junior,School of Arts and Sciences,0,0
David Robertson,M,326115478,2000-09-26,Junior,School of Arts and Sciences,0,0
Karen Crawford,F,486734216,2001-05-07,Freshman,School of Management and Labor Relations,0,1
Sarah Morgan,F,488919168,2005-09-12,Freshman,School of Arts and Sciences,0,0
Sean Burgess,M,607581318,2002-06-23,Sophomore,School of Arts and Sciences,0,0
Sean Mason,M,928325217,2005-04-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Antonio Schneider,M,729222233,2003-07-15,Freshman,School of Social Work,0,1
Gary Stevens,M,687830796,2004-04-06,Freshman,School of Communication and Information,0,1
Brandon Thompson,M,230174997,2005-04-03,Freshman,School of Arts and Sciences,0,1
Jennifer Kelly,F,331298633,2000-09-08,Sophomore,School of Communication and Information,0,1
John Anderson,M,864386032,2002-12-30,Sophomore,School of Arts and Sciences,0,1
Jamie Larsen,F,490941001,2004-04-03,Freshman,School of Arts and Sciences,0,1
Matthew Harrington,M,892323650,2003-09-04,Freshman,School of Communication and Information,0,1
Kevin Joyce,M,192946633,2004-07-12,Freshman,School of Arts and Sciences,0,0
Alicia Hall,F,532002855,1999-10-21,Sophomore,Mason Gross School of the Arts,0,0
Franklin Brown,M,770031694,2003-05-13,Freshman,School of Environmental and Biological Sciences,0,0
Jack Eaton,M,201968457,2001-03-03,Senior,Mason Gross School of the Arts,0,0
Emma Kline,F,234621094,2001-02-26,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Karen Evans,F,901216092,2000-02-24,Freshman,School of Social Work,0,0
Julia Williams,F,219170583,2001-05-20,Freshman,School of Environmental and Biological Sciences,1,1
Anna Hickman,F,524938822,2002-06-25,Freshman,School of Arts and Sciences,0,0
Richard Holland,M,621046736,2001-04-19,Sophomore,School of Arts and Sciences,0,0
Charlotte Davis,F,898820850,2005-04-29,Junior,Mason Gross School of the Arts,0,0
Adam Ruiz,M,392485724,2004-02-29,Freshman,School of Management and Labor Relations,0,1
Lori Ramirez,F,766447873,2001-11-14,Sophomore,School of Arts and Sciences,0,0
Heather Hernandez,F,798962381,2000-07-24,Senior,School of Arts and Sciences,0,0
Kevin Smith,M,107423977,2001-11-01,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Carl Figueroa,M,780676821,2003-10-06,Freshman,School of Arts and Sciences,0,0
Maria Proctor,F,237315511,2003-06-02,Junior,School of Arts and Sciences,0,0
Justin Warner,M,185211706,2000-06-21,Sophomore,School of Management and Labor Relations,0,0
Steven Stevenson,M,801553714,2004-08-09,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Danielle Cohen,F,248959676,2002-05-29,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0
Michael Wilcox,M,793245045,2002-12-22,Freshman,School of Engineering,0,0
Rodney Stevens,M,355436479,2000-01-17,Junior,School of Engineering,0,0
Lindsay Reyes,F,607586501,2003-08-25,Sophomore,Mason Gross School of the Arts,0,0
Tina Sullivan,F,639692927,2004-07-27,Junior,School of Social Work,0,0
Barbara Vaughan,F,889955510,2000-02-28,Freshman,School of Management and Labor Relations,1,0
John Johnson,M,473503058,2001-03-01,Freshman,School of Engineering,0,0
