name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Michelle Lam,F,294527561,2003-05-22,Sophomore,School of Social Work,0,1
Elizabeth Day,F,204640201,2002-03-29,Sophomore,School of Arts and Sciences,0,0
Billy Bailey,M,398774607,2005-07-09,Sophomore,School of Arts and Sciences,0,1
Victoria Aguirre,F,991289097,2002-12-11,Sophomore,School of Arts and Sciences,0,0
Trevor Martinez,M,349571733,2003-04-10,Junior,School of Arts and Sciences,0,0
Cassandra Anderson,F,998968237,2001-05-12,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Brian Taylor,M,299671453,2005-08-22,Freshman,School of Engineering,0,0
Eric Barber,M,304251013,2005-03-08,Freshman,School of Arts and Sciences,0,1
Cynthia Watkins,F,725365579,2001-04-02,Sophomore,School of Arts and Sciences,0,0
John Strickland,M,272842604,2002-07-01,Freshman,School of Arts and Sciences,0,0
Pamela Bryant,F,273825599,2002-09-11,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Ronald Collins,M,649601214,2001-07-29,Sophomore,School of Arts and Sciences,0,1
Terry Garcia,M,386522790,2003-07-16,Junior,School of Arts and Sciences,0,0
Eric Ellis,M,280335684,2002-05-30,Freshman,School of Arts and Sciences,0,0
Kelsey Kent,F,746476606,2004-02-06,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Stacey Meadows,F,611328423,2004-06-20,Freshman,School of Engineering,0,0
Brandi Collins,F,337995727,2004-12-23,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Stephanie Ibarra,F,485726570,2001-04-09,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Jessica Phillips,F,659314116,1999-12-22,Sophomore,School of Communication and Information,0,1
Jason Hill,M,760470004,2003-03-24,Freshman,School of Social Work,0,0
Elizabeth Snyder,F,748661565,2003-10-22,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Andrea Chambers,F,188968213,2000-11-24,Senior,Mason Gross School of the Arts,0,1
John Banks,M,691378650,2004-02-16,Freshman,School of Arts and Sciences,0,0
Jennifer Moreno,F,624569389,2000-02-28,Freshman,School of Engineering,0,0
Paul Reilly,M,800184112,2003-05-18,Senior,School of Social Work,0,0
Micheal Woods,M,762035426,2002-07-08,Freshman,School of Social Work,0,1
Michael Vasquez,M,321040394,2000-03-19,Sophomore,School of Social Work,1,0
David Lee,M,258701331,2003-08-30,Sophomore,School of Arts and Sciences,0,0
Patricia Wilson,F,393690932,2003-04-17,Freshman,School of Social Work,0,1
Renee Le,F,555553266,2000-08-20,Freshman,School of Arts and Sciences,0,0
Edward Perez,M,354882690,2005-06-22,Senior,School of Social Work,0,0
Nicole Brown,F,922326231,2001-01-27,Sophomore,School of Arts and Sciences,0,1
Jenna Rodriguez,F,781587128,2000-08-11,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Ricky Sanchez DDS,M,514168250,2002-02-04,Sophomore,School of Engineering,0,0
Sarah Patterson,F,624140777,2004-07-16,Freshman,School of Environmental and Biological Sciences,0,0
Daniel Thomas,M,124799246,2001-05-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Kyle Green,M,406051864,2002-04-24,Sophomore,School of Arts and Sciences,0,0
Charles Nelson,M,673782338,2000-01-03,Freshman,School of Management and Labor Relations,0,0
Erika Rodriguez,F,212301160,2001-06-10,Freshman,Mason Gross School of the Arts,0,0
Joan Garcia,F,861763622,2000-05-08,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Lisa Richardson,F,603384688,2000-09-11,Freshman,School of Arts and Sciences,0,0
Robert Terry,M,948657120,2004-04-25,Freshman,School of Arts and Sciences,0,0
Kevin Ayala,M,951727665,2002-08-27,Sophomore,School of Arts and Sciences,0,1
Daniel Castillo,M,632567266,2003-12-07,Sophomore,School of Social Work,0,0
Kara Rodriguez,F,125090713,2002-01-05,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Gregory Carter,M,358603376,2002-01-16,Sophomore,School of Arts and Sciences,0,0
Elizabeth Hines,F,363000276,1999-10-30,Junior,Mason Gross School of the Arts,0,0
Tyler Johnson,M,809896250,1999-11-13,Junior,School of Social Work,0,0
Angela Taylor,F,651338188,2001-08-09,Freshman,School of Arts and Sciences,0,0
William Diaz,M,331472537,2000-06-25,Senior,Mason Gross School of the Arts,0,0
Anita Turner,F,158731814,2005-04-25,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Kayla Sanchez,F,313067157,2005-08-23,Freshman,Mason Gross School of the Arts,0,1
Mr. Jack Graham,M,607683396,1999-11-30,Sophomore,School of Environmental and Biological Sciences,0,1
Jonathan Robertson,M,822384623,2001-04-13,Sophomore,School of Arts and Sciences,0,0
Sharon Smith,F,509079992,2004-05-26,Junior,School of Arts and Sciences,0,0
Christopher Edwards,M,757586313,2001-05-21,Sophomore,Mason Gross School of the Arts,0,0
Jordan Thomas,M,967584045,2003-08-18,Junior,School of Arts and Sciences,0,0
Ricardo Wagner,M,176597005,2001-04-23,Sophomore,School of Communication and Information,0,0
Jacob Mullins,M,413066929,2000-06-29,Freshman,Mason Gross School of the Arts,0,0
Brian Todd,M,188766727,2002-07-04,Freshman,School of Management and Labor Relations,0,0
Danielle Johnson,F,217915555,2003-07-31,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Jordan Garcia,M,562071385,2002-01-04,Senior,School of Communication and Information,0,0
Jeremiah Estes,M,987410188,2001-04-14,Sophomore,Mason Gross School of the Arts,0,0
Dylan Price,M,346097259,2002-07-19,Sophomore,School of Environmental and Biological Sciences,0,1
Kimberly Smith,F,575957843,2005-08-25,Sophomore,School of Management and Labor Relations,0,1
Edward Richardson,M,690617214,2005-02-24,Freshman,Mason Gross School of the Arts,0,0
Tammy Howard,F,174438855,2003-08-21,Junior,School of Arts and Sciences,0,0
Cathy Miller,F,999453329,2000-09-11,Freshman,School of Arts and Sciences,0,1
Glen Webb,M,843432399,2001-10-08,Freshman,School of Management and Labor Relations,0,1
Matthew Bond,M,182661838,2004-07-02,Sophomore,School of Communication and Information,0,0
Christine Palmer,F,937098746,2003-11-28,Junior,School of Communication and Information,0,0
Robert Bonilla,M,664506944,2002-06-12,Senior,School of Management and Labor Relations,0,1
Sandra Ellis,F,470600594,2003-08-12,Junior,School of Arts and Sciences,0,0
Kathleen Jones,F,750425806,2002-04-05,Junior,Mason Gross School of the Arts,0,1
Jason Hunter,M,875940789,2001-01-13,Freshman,School of Arts and Sciences,0,0
James Chandler,M,435755589,2003-12-04,Freshman,School of Management and Labor Relations,0,1
Tasha Cole,F,124748135,2001-10-17,Freshman,Mason Gross School of the Arts,0,0
Brenda Hamilton,F,866100034,2001-10-29,Sophomore,School of Arts and Sciences,0,0
James Bowen,M,796546307,2000-05-10,Freshman,School of Arts and Sciences,0,0
Jordan Black,M,377002378,2002-06-24,Freshman,School of Engineering,0,0
Andrea Moore,F,690061850,1999-11-10,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Samantha Skinner,F,519098105,2002-11-30,Freshman,School of Social Work,1,0
Samuel Lee,M,370352218,2002-04-19,Freshman,Mason Gross School of the Arts,1,0
Alan Pierce,M,256903792,2002-05-22,Senior,School of Environmental and Biological Sciences,0,0
James Williams,M,588230745,2001-04-01,Freshman,Mason Gross School of the Arts,0,0
Jason Williams,M,962767770,2002-01-30,Freshman,School of Arts and Sciences,0,1
William Cox,M,211687302,2000-10-01,Sophomore,School of Engineering,0,1
Eric Livingston,M,577537938,2000-11-16,Freshman,School of Arts and Sciences,0,1
Andrea Porter,F,506479034,2000-07-19,Freshman,Mason Gross School of the Arts,0,1
Scott Simmons,M,180324586,2000-05-12,Sophomore,School of Arts and Sciences,0,0
William Coffey,M,603346797,2003-09-23,Freshman,School of Arts and Sciences,0,1
Evan Hall,M,235113301,2003-09-04,Sophomore,School of Arts and Sciences,0,0
Melissa Walker,F,707880601,2005-02-01,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Lori Montgomery,F,598316040,2004-03-25,Senior,School of Arts and Sciences,0,1
Michael Austin,M,398963885,2000-02-05,Freshman,School of Arts and Sciences,0,0
Maureen Mejia,F,648762629,2000-11-04,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Deborah Campos,F,227351593,2004-10-03,Freshman,School of Arts and Sciences,0,0
Charles Hoover,M,977896245,2003-03-02,Freshman,School of Arts and Sciences,0,0
James Casey,M,185176459,2003-05-10,Freshman,School of Arts and Sciences,0,0
Kevin Owen,M,193504563,1999-11-23,Junior,School of Arts and Sciences,0,0
Jerry Summers,M,310232097,2001-03-20,Sophomore,School of Arts and Sciences,0,1
Wanda Johnston,F,545915462,2000-06-17,Freshman,School of Arts and Sciences,0,0
Christine Mathis,F,362285686,2003-02-05,Senior,Rutgers Business School–Newark and New Brunswick,1,1
Chris Hall,M,890172745,2003-05-23,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Pamela Banks,F,706529831,2003-09-29,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Jamie Harris,F,315251358,2004-02-04,Freshman,School of Management and Labor Relations,0,0
Rebecca Garza,F,296344249,2003-06-19,Senior,School of Arts and Sciences,0,0
Stephen Smith,M,698242592,2004-01-07,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Joshua Smith,M,308339699,2000-04-01,Junior,School of Arts and Sciences,0,0
Jason Williamson,M,912448609,2004-11-08,Freshman,Mason Gross School of the Arts,0,0
Sarah Lewis,F,585630020,2004-04-05,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Kimberly Sheppard,F,521404384,2002-01-12,Freshman,School of Engineering,0,0
Christy Moran,F,339733185,2001-04-13,Freshman,School of Arts and Sciences,0,0
Scott Moody,M,189931861,2005-08-09,Sophomore,School of Communication and Information,0,1
Suzanne Harris,F,907597657,1999-12-02,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Colin Morris,M,508184769,2003-07-12,Freshman,School of Arts and Sciences,0,0
Christopher Williams,M,324917539,2000-12-10,Freshman,School of Arts and Sciences,0,0
Mr. William Foster,M,589418969,2002-10-19,Sophomore,School of Environmental and Biological Sciences,0,1
Stephanie Valenzuela,F,632905377,2004-02-15,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Jonathan Edwards,M,753806727,2000-12-11,Senior,Edward J. Bloustein School of Planning and Public Policy,0,0
Rachel Gutierrez,F,194250950,2000-11-27,Junior,School of Management and Labor Relations,0,0
Richard Green,M,475597519,2005-09-15,Freshman,School of Environmental and Biological Sciences,0,0
Monica Freeman,F,957400326,2004-12-18,Freshman,Rutgers Business School–Newark and New Brunswick,1,0
Elizabeth Thompson,F,502188939,2001-01-09,Sophomore,Mason Gross School of the Arts,0,0
Mitchell Sanders,M,612640092,2000-06-05,Sophomore,Mason Gross School of the Arts,0,0
Jason Stark,M,316803553,2004-12-24,Freshman,School of Arts and Sciences,1,0
Brittany Byrd,F,280024789,2004-09-22,Sophomore,School of Arts and Sciences,0,0
Sergio Chaney,M,536645646,2001-04-15,Freshman,School of Arts and Sciences,0,0
Chad Huerta,M,395041260,2002-03-21,Sophomore,School of Communication and Information,0,1
Kevin Lewis,M,956671595,2002-01-19,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Miguel Graves,M,844717738,2001-10-03,Junior,School of Engineering,0,0
April Graham,F,509307056,2000-12-21,Junior,School of Communication and Information,0,0
Stephanie Little,F,208220519,2000-12-11,Sophomore,School of Engineering,0,0
Karen Howard,F,887740924,2000-06-26,Freshman,Mason Gross School of the Arts,0,1
Shannon Porter,F,244462925,2002-10-05,Junior,School of Arts and Sciences,0,0
Walter Contreras,M,771855071,2003-12-24,Junior,School of Arts and Sciences,0,0
Peter Sandoval,M,805946534,2001-10-05,Sophomore,Mason Gross School of the Arts,0,1
Angela Monroe,F,103581974,2004-09-01,Freshman,School of Arts and Sciences,0,0
Michael Hahn,M,856108242,2000-09-11,Senior,School of Communication and Information,0,1
Sharon Lewis,F,539893542,2004-12-11,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Todd White,M,597037589,2002-01-09,Junior,School of Arts and Sciences,0,0
Richard Calderon,M,118628579,2000-08-24,Sophomore,School of Arts and Sciences,0,0
Sean Estrada,M,894774052,2000-11-01,Sophomore,School of Arts and Sciences,0,1
Kathleen Price,F,433100542,2004-12-14,Junior,School of Environmental and Biological Sciences,0,0
Nicholas Carter,M,901831360,2002-05-27,Sophomore,School of Arts and Sciences,0,0
Richard Johnson,M,362499325,2000-04-25,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Christopher White,M,113999410,2003-12-24,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Bobby Johnson,M,974648406,2002-10-24,Junior,School of Environmental and Biological Sciences,0,1
Michael Butler,M,436902864,2000-09-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
John Ellis,M,214141430,2000-09-24,Freshman,School of Engineering,0,0
Douglas Beasley,M,803444306,2003-08-29,Freshman,School of Social Work,1,1
Amanda Park,F,826144482,2001-12-24,Junior,School of Communication and Information,0,0
Megan Mcdonald,F,378664642,2001-12-09,Junior,School of Management and Labor Relations,0,1
Nancy Johnson,F,909338026,1999-09-29,Sophomore,School of Engineering,0,1
Lisa Werner,F,809353102,2004-09-11,Sophomore,School of Arts and Sciences,0,0
Jill Thompson,F,656879304,2000-08-24,Sophomore,School of Arts and Sciences,0,0
Michael Kelly,M,365174865,2000-08-24,Sophomore,School of Arts and Sciences,0,0
Jordan Murphy,F,237307424,1999-12-30,Sophomore,School of Social Work,0,0
David Rodriguez,M,823680865,2001-10-01,Freshman,School of Arts and Sciences,0,0
Nicole Miller,F,770100348,2003-06-14,Sophomore,School of Arts and Sciences,0,1
David Alvarez,M,630147929,2005-01-04,Junior,School of Communication and Information,1,0
Carmen Kane,F,385180371,2000-08-02,Freshman,Mason Gross School of the Arts,0,1
Oscar Lynch,M,624148629,2001-10-12,Sophomore,School of Engineering,0,0
Julie Rodriguez,F,248065987,2001-03-24,Sophomore,School of Arts and Sciences,0,1
Jeanne Jackson,F,237540513,2003-11-02,Sophomore,School of Engineering,0,0
Willie Bishop,M,179912789,2000-08-02,Freshman,Mason Gross School of the Arts,0,0
Jacob Donaldson,M,902362932,2004-11-15,Freshman,School of Arts and Sciences,0,0
Jaime Moody,F,801634948,2001-04-21,Sophomore,School of Social Work,0,0
Carlos Perry,M,925169839,2004-03-22,Sophomore,School of Arts and Sciences,0,0
Mathew Moore,M,695037611,2005-02-13,Sophomore,School of Management and Labor Relations,0,0
Melissa Haynes,F,744684333,2005-02-17,Junior,School of Environmental and Biological Sciences,0,0
Ryan Sweeney,M,284986318,2002-07-16,Freshman,School of Arts and Sciences,0,0
Ryan Fitzpatrick,M,635184385,2004-01-27,Sophomore,School of Management and Labor Relations,0,1
Samantha Vargas,F,164511381,2002-09-12,Freshman,School of Social Work,0,1
Alexis Torres,F,918919925,2003-06-09,Freshman,School of Arts and Sciences,0,0
Max Thomas,M,223213884,2004-12-21,Senior,Rutgers Business School–Newark and New Brunswick,0,1
Shannon Tate,F,475578909,1999-12-28,Freshman,School of Communication and Information,0,1
Laura Glover,F,346341024,2002-01-12,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Paul Smith,M,192592026,2001-11-20,Freshman,School of Management and Labor Relations,0,0
Jennifer Massey,F,167179701,2002-08-25,Sophomore,School of Arts and Sciences,0,0
Samantha Newton,F,570499168,2003-09-25,Freshman,School of Communication and Information,0,1
Ricky Nichols,M,505849523,2005-01-25,Junior,School of Management and Labor Relations,0,0
John Collins,M,874097450,2002-08-07,Junior,School of Arts and Sciences,0,0
George Harrison,M,195786822,2000-06-21,Sophomore,School of Management and Labor Relations,0,0
Amanda Bean,F,949023044,2000-04-17,Senior,School of Arts and Sciences,0,0
Kevin Scott,M,345837760,2005-02-26,Sophomore,School of Arts and Sciences,0,0
Brian Smith,M,515241881,2005-03-06,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Shelby Aguilar,F,750980641,2002-12-25,Sophomore,School of Environmental and Biological Sciences,0,0
Melissa Cook,F,143070901,2005-08-16,Sophomore,School of Arts and Sciences,0,1
Melissa Johnson,F,189706727,2001-07-21,Senior,School of Engineering,0,0
Daniel Smith,M,185434334,2005-01-02,Freshman,School of Engineering,0,0
Robert Carey,M,116659098,2004-02-29,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Kevin Moore,M,558034298,2004-08-07,Sophomore,School of Arts and Sciences,0,0
Joshua Kemp,M,457207657,2000-02-12,Junior,School of Engineering,0,1
Roy Mcintosh,M,921235248,2003-03-21,Freshman,School of Arts and Sciences,0,0
Richard Harris,M,935238903,2004-05-18,Sophomore,School of Communication and Information,0,1
Charles Hester,M,101512133,2001-09-21,Junior,School of Communication and Information,0,0
Megan Li,F,224236301,2004-10-04,Freshman,School of Management and Labor Relations,0,0
Christopher Coffey,M,236173226,2001-07-08,Freshman,Mason Gross School of the Arts,0,0
Brent Perkins,M,345307742,2003-06-23,Sophomore,School of Engineering,0,0
Nancy Whitney,F,311177134,2003-02-14,Freshman,Mason Gross School of the Arts,0,1
Joshua Trujillo,M,867609021,2002-04-20,Junior,School of Social Work,0,1
Cheryl Nguyen,F,844232495,2003-09-11,Freshman,School of Arts and Sciences,0,0
Sherri Rogers,F,753542963,2003-07-07,Senior,School of Arts and Sciences,0,0
Lisa Hood,F,301372312,2005-07-02,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Betty Hughes,F,124514152,2003-11-13,Junior,School of Engineering,0,0
Anthony Gonzalez,M,569511722,2005-04-25,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
