name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status
Jeffrey Krause,M,576113230,2003-11-04,Sophomore,School of Arts and Sciences,0,0
Stacie Wyatt,F,321314154,2004-09-14,Sophomore,School of Engineering,0,0
Ashley Wilson,F,992398685,2002-12-04,Junior,School of Arts and Sciences,0,0
Angela Whitehead,F,852271107,2004-05-20,Freshman,School of Communication and Information,0,0
Evelyn Brown,F,833107365,2004-09-06,Sophomore,School of Management and Labor Relations,0,1
Jessica Johnson,F,284522663,2004-12-30,Sophomore,School of Arts and Sciences,0,0
Michael Steele,M,803856053,2001-01-05,Sophomore,School of Management and Labor Relations,0,1
Heather Davenport,F,408850743,2000-02-08,Freshman,School of Social Work,0,0
Allison Peterson,F,249345047,2002-03-01,Senior,Mason Gross School of the Arts,0,0
John Wells,M,960639197,2001-04-22,Freshman,School of Environmental and Biological Sciences,0,0
John Pope,M,298782460,2003-06-25,Junior,School of Arts and Sciences,0,0
Nicole Pearson,F,426593153,2003-04-04,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Richard Frederick,M,806166421,2003-03-19,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Kristin Walker,F,307916363,2004-05-18,Freshman,School of Arts and Sciences,0,0
John Williams,M,383266880,2005-06-01,Junior,School of Arts and Sciences,0,0
Sheena Alvarado,F,929268421,2001-03-14,Freshman,School of Social Work,0,0
Andrea Smith,F,193521733,2000-08-09,Junior,School of Social Work,0,0
Spencer Williams,M,663867183,2002-09-16,Freshman,School of Management and Labor Relations,0,0
Jamie Christian,F,472982135,2002-01-02,Junior,Mason Gross School of the Arts,0,0
Mark Wolf,M,794259450,2001-01-23,Junior,School of Management and Labor Relations,0,0
Abigail Baldwin,F,189521592,2002-09-05,Junior,Mason Gross School of the Arts,0,1
Bethany Harris,F,928511450,1999-11-04,Freshman,School of Communication and Information,0,1
Laurie Ball,F,546180652,2003-12-06,Sophomore,School of Communication and Information,0,0
Maria Hampton,F,613179017,2004-10-16,Junior,School of Arts and Sciences,0,0
Isaac Scott,M,652606949,2005-02-18,Sophomore,School of Management and Labor Relations,0,1
Thomas Kelley,M,681687678,2000-11-27,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Frank Blevins,M,740875099,2004-11-14,Senior,Edward J. Bloustein School of Planning and Public Policy,0,1
Troy Tran,M,535598747,2002-10-08,Freshman,Mason Gross School of the Arts,0,0
Candace Griffith,F,799894171,2000-09-25,Junior,School of Engineering,0,0
Elizabeth Howell,F,656053329,2000-02-28,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Joseph Wu,M,984650474,2001-01-08,Freshman,School of Communication and Information,0,0
Matthew Rodriguez,M,346462949,2003-01-21,Sophomore,Mason Gross School of the Arts,0,0
Courtney Medina,F,739786424,2005-02-23,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Mary Leon,F,435703881,2000-04-13,Sophomore,Mason Gross School of the Arts,0,0
Rebecca Davidson,F,646461088,2003-09-15,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Tammy Singleton,F,952502101,2001-04-11,Senior,School of Environmental and Biological Sciences,0,0
Douglas Walters,M,978171735,1999-12-29,Sophomore,Mason Gross School of the Arts,0,0
Shelly Brown,F,656410996,2003-04-27,Senior,School of Engineering,0,0
Emily Adams,F,867575015,2001-03-23,Freshman,School of Environmental and Biological Sciences,0,1
Cynthia Evans,F,536337314,2001-08-13,Freshman,School of Management and Labor Relations,0,0
Jennifer Price,F,283061580,2000-04-14,Freshman,School of Arts and Sciences,0,0
Crystal Walters,F,933128258,2005-06-11,Sophomore,Mason Gross School of the Arts,0,0
Erik Riggs,M,150246700,2005-02-19,Freshman,School of Engineering,0,1
Kathy Swanson,F,489671815,2004-01-21,Senior,School of Communication and Information,0,0
Alexis Parker,F,947053212,2004-07-08,Senior,Rutgers Business School–Newark and New Brunswick,0,0
Eric Wallace,M,340606187,2005-05-22,Senior,School of Management and Labor Relations,0,1
Angela Davis,F,867714216,2005-02-21,Junior,School of Environmental and Biological Sciences,0,0
Patrick Ross,M,736515276,2004-06-20,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Brandon Mejia,M,585283840,2001-05-18,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Loretta Chapman,F,745023725,2000-07-28,Senior,School of Engineering,0,0
Kathleen Roberts,F,327492409,2002-07-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Angie Lee,F,300685865,2005-06-02,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Tracy Peterson,F,166416589,2005-09-11,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Amy Stevenson,F,287310647,2002-05-10,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
David Hamilton,M,753470817,2001-03-11,Freshman,Mason Gross School of the Arts,0,0
Julia Weaver,F,923806662,2002-12-22,Freshman,School of Environmental and Biological Sciences,0,0
Joel Williams,M,334966364,2002-03-29,Sophomore,School of Arts and Sciences,0,0
Brian Lopez,M,841224732,2001-04-19,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Kristin Nelson,F,914488606,1999-10-27,Freshman,School of Engineering,0,0
Eric Garcia,M,495943364,2004-01-15,Freshman,Mason Gross School of the Arts,0,1
Charles Oliver,M,522145205,2000-07-04,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
James Smith,M,298860491,2004-10-13,Freshman,School of Engineering,0,0
Ruben Turner,M,180679899,2004-06-08,Sophomore,School of Social Work,0,1
Jennifer Nguyen,F,737494510,2001-12-30,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Russell Summers,M,135582160,2002-10-07,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Sandra Howell,F,611586059,2001-03-10,Sophomore,School of Engineering,0,0
Joyce Arnold,F,289302703,2005-08-23,Sophomore,Mason Gross School of the Arts,1,0
Christina Russo,F,857243942,2000-12-30,Junior,School of Social Work,0,0
Jared Landry,M,731076537,2002-04-30,Sophomore,School of Engineering,0,1
Alexander Robinson,M,969247069,2003-01-08,Freshman,School of Social Work,0,0
Robert Allen,M,203946230,2003-08-18,Sophomore,School of Social Work,0,0
Evan Escobar,M,537180019,2003-03-16,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Lee Elliott,M,766554454,2002-02-12,Sophomore,School of Arts and Sciences,0,0
Haley Logan,F,598280189,2000-02-11,Junior,Mason Gross School of the Arts,0,0
Jennifer Foley,F,725734617,2004-09-21,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Heather Davis,F,199319751,2003-08-07,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Sheri Ortiz,F,316324471,2002-12-29,Sophomore,Mason Gross School of the Arts,1,1
Andrew Pollard,M,541458520,2004-10-30,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Brianna Wilson,F,628507995,2004-04-29,Freshman,School of Environmental and Biological Sciences,0,0
Paul Martin,M,401837164,2001-07-18,Senior,School of Arts and Sciences,0,0
Jared Singleton,M,710155854,2004-11-29,Junior,Mason Gross School of the Arts,1,0
Linda Phillips,F,121421874,2000-03-20,Freshman,School of Social Work,0,0
Lynn Walsh,F,284565182,1999-09-28,Freshman,School of Engineering,0,0
Cheryl Foster,F,222436037,2002-01-08,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Patrick Duncan,M,728722473,2004-05-26,Freshman,School of Arts and Sciences,0,1
Savannah Petty,F,121262673,2001-01-09,Freshman,School of Arts and Sciences,0,0
Melinda Johnson,F,654338055,2003-08-15,Sophomore,Mason Gross School of the Arts,0,0
Crystal Johnson,F,960655010,2002-12-01,Freshman,School of Arts and Sciences,1,0
Amanda Mayer,F,376372692,2003-07-30,Junior,Rutgers Business School–Newark and New Brunswick,1,0
Jesus Williams,M,584716858,2004-09-13,Sophomore,School of Environmental and Biological Sciences,0,1
James Stone,M,934595335,2003-07-09,Junior,School of Social Work,0,0
Samantha Bailey,F,304910026,2000-09-09,Sophomore,School of Environmental and Biological Sciences,0,1
Erik Anthony,M,675675740,2005-04-10,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Stacy Young,F,770642136,2003-09-12,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,0
Kayla Brady,F,138378944,2003-07-14,Freshman,School of Arts and Sciences,0,0
Matthew Martin,M,480086765,2001-05-17,Junior,Edward J. Bloustein School of Planning and Public Policy,0,0
Lisa Perez,F,531745752,2005-01-12,Freshman,School of Engineering,0,0
Alex Meadows,M,939210841,2005-05-29,Junior,School of Environmental and Biological Sciences,0,1
Kimberly Johnson,F,444748590,2003-10-17,Junior,School of Management and Labor Relations,0,0
Bradley Lopez,M,978527699,2005-08-08,Senior,School of Management and Labor Relations,0,0
Brett Brooks,M,291704458,2001-10-21,Junior,Mason Gross School of the Arts,0,0
Robert Hunt,M,310207920,2005-06-27,Senior,School of Engineering,0,0
George Adkins Jr.,M,226728841,2000-11-23,Freshman,Mason Gross School of the Arts,0,0
Richard Erickson,M,258356023,2003-12-13,Freshman,Mason Gross School of the Arts,0,1
Margaret Fernandez,F,391261257,2003-05-25,Senior,School of Management and Labor Relations,0,0
Tina Gray,F,516800476,2003-01-08,Freshman,School of Arts and Sciences,0,0
Sarah Young,F,901946471,2000-08-08,Sophomore,School of Engineering,0,0
Whitney Jackson,F,220802371,2000-12-28,Junior,Rutgers Business School–Newark and New Brunswick,0,1
Helen Gonzalez,F,836167305,2000-02-03,Freshman,School of Communication and Information,0,0
Lindsay Cannon,F,785339505,2005-08-04,Sophomore,School of Engineering,0,0
Sarah Lopez,F,239433184,2001-07-12,Sophomore,School of Management and Labor Relations,0,1
Steven Perry,M,380939486,2001-04-07,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Monica Hernandez,F,253694523,2005-03-19,Sophomore,School of Environmental and Biological Sciences,0,1
Charles Brooks,M,883293919,2004-09-29,Freshman,School of Engineering,0,0
Bruce Murray,M,558318412,2003-11-21,Freshman,School of Communication and Information,0,1
Anthony Leonard,M,760992572,2003-09-24,Junior,School of Management and Labor Relations,0,0
Sara Lopez,F,880765538,2000-04-09,Junior,School of Environmental and Biological Sciences,0,0
Jacqueline Heath,F,337484408,2004-03-10,Freshman,School of Arts and Sciences,0,0
Christopher Lopez,M,347617479,2004-01-10,Freshman,School of Communication and Information,0,1
Amber Jones,F,611025554,2004-09-09,Freshman,School of Social Work,0,0
Matthew Diaz,M,384176155,2003-09-04,Sophomore,School of Arts and Sciences,0,1
Patricia Kelly,F,922928400,2000-04-06,Sophomore,School of Engineering,0,0
Heather Mills,F,300636373,2003-10-13,Junior,School of Communication and Information,0,0
Samantha Weber,F,583629359,2003-02-01,Freshman,School of Social Work,0,0
Jennifer Marshall,F,163176017,2002-06-07,Freshman,Mason Gross School of the Arts,0,0
Wyatt Giles,M,326509581,2004-08-25,Sophomore,School of Engineering,0,1
Barbara Daniels,F,898639349,2005-08-27,Freshman,School of Communication and Information,0,0
Charles Kramer,M,534765519,2001-02-14,Sophomore,Mason Gross School of the Arts,0,0
Stacy Miller,F,347497915,2004-10-29,Sophomore,School of Management and Labor Relations,0,1
Dr. Douglas Jones,M,930437115,2003-04-16,Junior,School of Environmental and Biological Sciences,0,1
James Carlson,M,590369426,2000-07-12,Junior,School of Engineering,1,0
Gary Howard,M,174176253,2002-01-07,Sophomore,School of Communication and Information,0,1
Jordan Brooks,M,472106502,2001-03-14,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Megan Johnson,F,890843537,2005-01-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,1
Joseph James,M,405824889,2000-06-22,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Ashlee Hansen,F,100030538,2000-06-28,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1
Betty Buchanan,F,344082316,2003-04-18,Sophomore,Mason Gross School of the Arts,0,0
Johnny Brooks,M,762293674,2004-02-05,Junior,Rutgers Business School–Newark and New Brunswick,0,0
Dr. Mallory Stewart MD,F,864364910,2005-08-14,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Russell Smith,M,845281959,2002-08-22,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1
Brian Roth,M,479380707,2003-01-31,Sophomore,School of Communication and Information,0,0
Elizabeth Jones,F,205265225,2002-05-03,Junior,School of Environmental and Biological Sciences,0,0
Richard Martin,M,107448585,2001-03-05,Freshman,School of Environmental and Biological Sciences,0,1
Joseph Gonzalez,M,359183406,2001-10-06,Freshman,School of Management and Labor Relations,0,0
Brian Perry,M,870371460,2004-10-23,Sophomore,School of Engineering,0,1
Rachel Carroll,F,765424299,2005-05-09,Freshman,School of Communication and Information,0,1
Mason Davidson,M,795910524,2002-11-15,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1
Elizabeth Payne,F,163020160,2001-08-06,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Lisa Pineda,F,905568743,2000-12-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Gregory Charles,M,279301790,2005-06-02,Senior,School of Engineering,0,0
Joshua Walker,M,620096177,2001-05-14,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0
Tammy Martinez,F,845062507,2005-05-07,Freshman,School of Engineering,1,0
Ashley Huffman,F,194377823,2001-06-15,Sophomore,School of Social Work,0,1
Cassandra Rodriguez,F,561772506,2003-12-23,Junior,Edward J. Bloustein School of Planning and Public Policy,0,1
Michelle Gregory,F,203350791,2003-08-19,Freshman,School of Arts and Sciences,0,0
Susan Black,F,170702366,2003-08-20,Sophomore,School of Arts and Sciences,0,0
Chelsea Figueroa,F,261620847,2005-06-07,Freshman,School of Social Work,0,1
Jeffrey Woodard,M,143346460,2004-05-07,Sophomore,School of Engineering,0,0
Lauren Taylor,F,397359217,2002-11-02,Junior,School of Environmental and Biological Sciences,0,0
Jessica Johnson,F,205194232,2003-07-19,Sophomore,Rutgers Business School–Newark and New Brunswick,0,0
Megan Carlson,F,408178373,2003-05-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Nicole Foster,F,625428482,2005-06-20,Freshman,School of Arts and Sciences,0,0
Kristie French,F,707923160,2003-05-15,Freshman,School of Arts and Sciences,0,1
Kenneth Stewart,M,705971603,2001-01-28,Sophomore,School of Environmental and Biological Sciences,0,0
Diana Whitney,F,876616553,2003-09-30,Senior,School of Engineering,0,0
Maureen Carter,F,725369179,2004-12-02,Sophomore,School of Arts and Sciences,0,0
Laura Parker,F,315228605,2004-01-27,Freshman,School of Engineering,0,1
Timothy Wagner,M,643476464,2002-10-29,Freshman,School of Engineering,0,0
Nicholas Jones,M,125782508,2001-08-20,Senior,School of Social Work,0,0
Julie Harding,F,236704354,2003-02-16,Freshman,School of Social Work,0,0
Donna Mullins,F,291793771,2001-04-08,Freshman,School of Environmental and Biological Sciences,0,1
James Allen,M,474330135,2005-08-28,Sophomore,Mason Gross School of the Arts,0,0
Megan Bridges,F,449024241,2004-04-20,Freshman,Mason Gross School of the Arts,0,1
Katherine Morgan,F,245793384,2003-08-30,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,0
Joseph Mahoney,M,157411945,2004-10-05,Freshman,School of Arts and Sciences,0,1
William Brennan,M,268119547,2000-06-30,Junior,Mason Gross School of the Arts,0,0
William Brooks,M,947228807,2000-05-07,Freshman,School of Communication and Information,0,0
Jessica Nicholson,F,975584080,2004-07-28,Sophomore,School of Arts and Sciences,0,1
Mark Howard,M,687312455,2000-10-04,Freshman,School of Management and Labor Relations,0,0
Joshua Clark,M,435824523,2003-11-07,Junior,School of Engineering,0,0
Kelly Willis,F,872394875,2000-09-30,Freshman,School of Arts and Sciences,0,0
George Lloyd,M,318192765,2000-07-30,Sophomore,School of Management and Labor Relations,0,1
Thomas Brennan,M,845343960,2000-02-05,Senior,School of Arts and Sciences,0,1
Matthew Peck,M,558729716,1999-10-02,Freshman,School of Social Work,0,0
Aaron Richards,M,745877238,2004-08-17,Sophomore,Mason Gross School of the Arts,0,0
George Lang,M,255740905,2001-03-09,Freshman,School of Arts and Sciences,0,1
Mr. Thomas Jackson,M,252577034,2003-03-19,Freshman,School of Communication and Information,0,1
Robert Moore,M,345665748,2003-04-13,Freshman,School of Arts and Sciences,0,0
Megan Clarke,F,785631813,2002-10-07,Sophomore,Mason Gross School of the Arts,0,0
Paul Phillips,M,743412439,2003-05-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,0
Robert Carey,M,584276495,2002-12-23,Senior,School of Communication and Information,0,0
Sandra Turner,F,432912354,2005-01-13,Junior,School of Arts and Sciences,0,0
Maureen Little,F,147610719,2002-12-23,Senior,School of Arts and Sciences,1,0
Christopher Hoffman,M,620256916,2003-03-09,Freshman,Mason Gross School of the Arts,0,0
Sonia Norman,F,675251079,2000-01-15,Freshman,School of Management and Labor Relations,0,0
